AsofDate,CUSIP,SectorCode,Strategy,MarketValue,EffectiveDuration,OptionAdjustedSpread,LegalEntity,PortfolioTicker,OwnershipType,PercentWeight
2024-01-04,ZXW2PXUN5,Durian,New York,229.96,0.120924,311.87997,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2PXK9P,Pears,New York,9.82,0.04494,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2PXK9P,Pears,New York,9.82,0.04494,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2QDJ4P,Pears,New York,-5.59,0.04494,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2QDJ4P,Pears,New York,-5.59,0.04494,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRTRJQ3K5,Raspberries,New York,149.78,1.09902,180.26964,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRTRJQ3K5,Raspberries,New York,149.78,1.09902,180.26964,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2QQRYR,Pears,New York,0.73,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2QQRYR,Pears,New York,0.73,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,516806XF3,Raspberries,New York,128.66,0.0549,314.67852,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,516806XF3,Raspberries,New York,128.66,0.0549,314.67852,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2PU79R,Pears,New York,-20.22,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2PU79R,Pears,New York,-20.22,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2N2PP6,Durian,New York,243.47,0.270444,208.17621,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2N2PP6,Durian,New York,243.47,0.270444,208.17621,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,37045XEN2,Strawberries,New York,79.27,5.152284,125.04051,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,37045XEN2,Strawberries,New York,79.27,5.152284,125.04051,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRTVCR1L1,Raspberries,New York,100.05,1.3131,271.33605,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRTVCR1L1,Raspberries,New York,100.05,1.3131,271.33605,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRWP8KKF2,Durian,New York,170.32,0.273996,367.32132,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRWP8KKF2,Durian,New York,170.32,0.273996,367.32132,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW1H9911,Raspberries,New York,35.43,5.64E-04,490.32684,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW1H9911,Raspberries,New York,35.43,5.64E-04,490.32684,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,589889XX2,Raspberries,New York,7.23,1.928388,433.18827,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,589889XX2,Raspberries,New York,7.23,1.928388,433.18827,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW15KPK9,Raspberries,New York,85.46,3.96E-04,526.99995,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW15KPK9,Raspberries,New York,85.46,3.96E-04,526.99995,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXY0HUE67,Raspberries,New York,85.50,1.004004,183.47427,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXY0HUE67,Raspberries,New York,85.50,1.004004,183.47427,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,00751YXH9,Raspberries,New York,75.45,1.79388,172.48698,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,00751YXH9,Raspberries,New York,75.45,1.79388,172.48698,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2RSK1R,Pears,New York,5.40,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2RSK1R,Pears,New York,5.40,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2RZ6MR,Pears,New York,0.05,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2RZ6MR,Pears,New York,0.05,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2SG6JP,Pears,New York,5.98,0.045,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2SG6JP,Pears,New York,5.98,0.045,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,83417MXD6,Raspberries,New York,3.01,1.72872,388.63008,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,83417MXD6,Raspberries,New York,3.01,1.72872,388.63008,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRWHGG3F9,Durian,New York,168.74,0.324792,401.23224,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRWHGG3F9,Durian,New York,168.74,0.324792,401.23224,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXY16S3Z0,Raspberries,New York,94.07,5.28E-04,654.45165,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXY16S3Z0,Raspberries,New York,94.07,5.28E-04,654.45165,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW1RF650,Durian,New York,367.92,0.293484,380.27097,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW1RF650,Durian,New York,367.92,0.293484,380.27097,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW0NUHX0,Raspberries,New York,88.04,3.063324,188.56791,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW0NUHX0,Raspberries,New York,88.04,3.063324,188.56791,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2RNZ0R,Pears,New York,-0.32,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2RNZ0R,Pears,New York,-0.32,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRWX6KW64,Durian,New York,123.95,0.099228,367.92099,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRWX6KW64,Durian,New York,123.95,0.099228,367.92099,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXY2120D2,Durian,New York,258.57,0.220872,953.63271,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXY2120D2,Durian,New York,258.57,0.220872,953.63271,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2SSSXR,Pears,New York,-364.12,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2SSSXR,Pears,New York,-364.12,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,588056XW1,Raspberries,New York,8.88,0.627264,346.42134,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,588056XW1,Raspberries,New York,8.88,0.627264,346.42134,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,747262XU7,Raspberries,New York,31.88,1.32E-04,502.43904,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,747262XU7,Raspberries,New York,31.88,1.32E-04,502.43904,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXY1S57W9,Durian,New York,56.27,0.257424,946.86336,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXY1S57W9,Durian,New York,56.27,0.257424,946.86336,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2NSC0R,Pears,New York,872.99,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2NSC0R,Pears,New York,872.99,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2SSSXP,Pears,New York,359.09,0.045,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2SSSXP,Pears,New York,359.09,0.045,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,45827MXX5,Raspberries,New York,210.75,1.666704,301.45077,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,45827MXX5,Raspberries,New York,210.75,1.666704,301.45077,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW1T9CU0,Durian,New York,189.54,0.326292,483.60924,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW1T9CU0,Durian,New York,189.54,0.326292,483.60924,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,02043QXZ3,Raspberries,New York,8.29,2.959908,8.59077,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,02043QXZ3,Raspberries,New York,8.29,2.959908,8.59077,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2PY7RP,Pears,New York,-0.79,0.045,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2PY7RP,Pears,New York,-0.79,0.045,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXY1S5KK0,Durian,New York,369.52,0.13296,261.91062,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXY1S5KK0,Durian,New York,369.52,0.13296,261.91062,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRYNX4T80,Durian,New York,364.58,0.284724,210.84075,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRYNX4T80,Durian,New York,364.58,0.284724,210.84075,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRTQRL550,Oranges,New York,6.45,1.20E-04,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRTQRL550,Oranges,New York,6.45,1.20E-04,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2RQZE3,Raspberries,New York,33.71,2.70414,267.89409,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2RQZE3,Raspberries,New York,33.71,2.70414,267.89409,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXY10GZU4,Raspberries,New York,86.18,1.309872,249.27282,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXY10GZU4,Raspberries,New York,86.18,1.309872,249.27282,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRTSXM3J4,Durian,New York,113.40,0.282372,324.4842,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRTSXM3J4,Durian,New York,113.40,0.282372,324.4842,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2S8RWR,Pears,New York,1.41,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2S8RWR,Pears,New York,1.41,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRW15T6R9,Raspberries,New York,67.85,0.44532,296.27217,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRW15T6R9,Raspberries,New York,67.85,0.44532,296.27217,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRWLKLPM5,Durian,New York,482.78,0.105468,304.57755,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRWLKLPM5,Durian,New York,482.78,0.105468,304.57755,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2SG6GR,Pears,New York,-13.64,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2SG6GR,Pears,New York,-13.64,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2PU79P,Pears,New York,20.60,0.04596,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2PU79P,Pears,New York,20.60,0.04596,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRYP4LCY0,Durian,New York,638.97,0.082296,334.29735,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRYP4LCY0,Durian,New York,638.97,0.082296,334.29735,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRTWUVZN9,Raspberries,New York,18.81,1.372728,104.42682,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRTWUVZN9,Raspberries,New York,18.81,1.372728,104.42682,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,12687GXX7,Raspberries,New York,26.05,1.091556,351.85329,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,12687GXX7,Raspberries,New York,26.05,1.091556,351.85329,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXY0FVS05,Raspberries,New York,13.16,4.44E-04,698.13297,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXY0FVS05,Raspberries,New York,13.16,4.44E-04,698.13297,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRWMM7D94,Durian,New York,547.38,0.031404,483.72417,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRWMM7D94,Durian,New York,547.38,0.031404,483.72417,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,15677JXD0,Raspberries,New York,36.51,2.313492,201.53484,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,15677JXD0,Raspberries,New York,36.51,2.313492,201.53484,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRTYH3G60,Durian,New York,685.77,0.277152,392.0841,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRTYH3G60,Durian,New York,685.77,0.277152,392.0841,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,06738ECJ2,Strawberries,New York,59.80,2.883036,115.51779,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,06738ECJ2,Strawberries,New York,59.80,2.883036,115.51779,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRTXHQ7X2,Durian,New York,318.93,0.280272,374.02335,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRTXHQ7X2,Durian,New York,318.93,0.280272,374.02335,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,20451RXZ8,Raspberries,New York,216.37,3.01098,211.55526,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,20451RXZ8,Raspberries,New York,216.37,3.01098,211.55526,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2QF3DP,Pears,New York,-10.13,0.045,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2QF3DP,Pears,New York,-10.13,0.045,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRWTXYPL8,Durian,New York,143.34,0.305844,619.7742,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRWTXYPL8,Durian,New York,143.34,0.305844,619.7742,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,62886EXZ1,Raspberries,New York,144.15,3.437868,246.42936,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,62886EXZ1,Raspberries,New York,144.15,3.437868,246.42936,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2SCESR,Pears,New York,0.49,0.044676,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2SCESR,Pears,New York,0.49,0.044676,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,154915XX0,Raspberries,New York,198.78,2.24802,199.20375,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,154915XX0,Raspberries,New York,198.78,2.24802,199.20375,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW0Q2ZF8,Oranges,New York,2.82,1.20E-04,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW0Q2ZF8,Oranges,New York,2.82,1.20E-04,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,345370DX5,Strawberries,New York,93.64,8.171808,193.32378,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,345370DX5,Strawberries,New York,93.64,8.171808,193.32378,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZXW2P241P,Pears,New York,0.55,0.044724,0,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZXW2P241P,Pears,New York,0.55,0.044724,0,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,ZRWPYHQU1,Durian,New York,461.78,0.080508,226.51092,GGH,NILHYGCOK,Active,3.04E-04
2024-01-04,ZRWPYHQU1,Durian,New York,461.78,0.080508,226.51092,GGH,NILHYGCOK,Passive,3.04E-04
2024-01-04,15089QXW4,Strawberries,Berlin,419587.13,4.947216,117.97083,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,15089QXW4,Strawberries,Berlin,110687.08,4.947216,117.97083,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,55903VZG7,Strawberries,Berlin,1529441.84,0.504972,52.73388,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,55903VZG7,Strawberries,Berlin,403466.76,0.504972,52.73388,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,00914XXJ1,Strawberries,Berlin,1541581.90,2.29074,99.99081,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,00914XXJ1,Strawberries,Berlin,406669.30,2.29074,99.99081,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,84861TXC2,Strawberries,Berlin,1525660.55,2.877804,97.28145,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,84861TXC2,Strawberries,Berlin,402469.25,2.877804,97.28145,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,58933YZK0,Strawberries,Berlin,1201456.81,8.97732,50.40801,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,58933YZK0,Strawberries,Berlin,316944.31,8.97732,50.40801,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,00774MXN5,Strawberries,Berlin,1499958.73,1.611624,93.10635,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,00774MXN5,Strawberries,Berlin,395689.11,1.611624,93.10635,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,025816CP2,Strawberries,Berlin,727213.62,3.68772,69.48099,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,025816CP2,Strawberries,Berlin,191838.95,3.68772,69.48099,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,713448FR4,Strawberries,Berlin,915418.81,4.654044,10.52874,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,713448FR4,Strawberries,Berlin,241487.48,4.654044,10.52874,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,741503XZ9,Strawberries,Berlin,742755.58,2.627472,39.00771,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,741503XZ9,Strawberries,Berlin,195938.92,2.627472,39.00771,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,60687YCL1,Strawberries,Berlin,921860.98,3.876048,97.01865,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,60687YCL1,Strawberries,Berlin,243186.93,3.876048,97.01865,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,458140ZY5,Strawberries,Berlin,1426289.03,3.885528,36.92682,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,458140ZY5,Strawberries,Berlin,376255.05,3.885528,36.92682,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,639057XG3,Strawberries,Berlin,898062.22,2.02566,108.90045,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,639057XG3,Strawberries,Berlin,236908.81,2.02566,108.90045,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,857477ZE2,Strawberries,Berlin,1232778.57,0.964488,52.69725,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,857477ZE2,Strawberries,Berlin,325206.99,0.964488,52.69725,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,14448CXY0,Strawberries,Berlin,214652.24,9.155184,91.30887,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,14448CXY0,Strawberries,Berlin,56625.26,9.155184,91.30887,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,785592XV8,Strawberries,Berlin,1923031.12,2.358432,55.95732,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,785592XV8,Strawberries,Berlin,507295.61,2.358432,55.95732,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,832696XW8,Strawberries,Berlin,528114.42,4.9797,70.13061,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,832696XW8,Strawberries,Berlin,139316.58,4.9797,70.13061,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,22822VXZ7,Strawberries,Berlin,1779849.59,2.251836,78.62526,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,22822VXZ7,Strawberries,Berlin,469524.32,2.251836,78.62526,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,06051GKJ7,Strawberries,Berlin,652274.87,3.453672,93.47706,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,06051GKJ7,Strawberries,Berlin,172070.11,3.453672,93.47706,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,83368RZR2,Strawberries,Berlin,1144280.23,4.02618,138.99042,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,83368RZR2,Strawberries,Berlin,301861.12,4.02618,138.99042,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,02666TXX5,Strawberries,Berlin,1533269.83,4.324644,95.70393,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,02666TXX5,Strawberries,Berlin,404476.58,4.324644,95.70393,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,37045VXU4,Strawberries,Berlin,2252823.70,3.789852,86.88708,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,37045VXU4,Strawberries,Berlin,594294.89,3.789852,86.88708,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,87264XZD6,Strawberries,Berlin,817446.61,3.5691,68.71707,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,87264XZD6,Strawberries,Berlin,215642.42,3.5691,68.71707,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,26884XZG7,Strawberries,Berlin,862588.53,3.880896,75.2562,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,26884XZG7,Strawberries,Berlin,227550.85,3.880896,75.2562,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,24703TXH9,Strawberries,Berlin,1112976.66,6.181632,88.39899,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,24703TXH9,Strawberries,Berlin,293603.24,6.181632,88.39899,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,95000U3X9,Strawberries,Berlin,1067069.38,3.88974,100.11888,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,95000U3X9,Strawberries,Berlin,281492.90,3.88974,100.11888,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,67021CXL1,Strawberries,Berlin,1748620.77,2.709792,66.07062,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,67021CXL1,Strawberries,Berlin,461286.16,2.709792,66.07062,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,00774MXE5,Strawberries,Berlin,732157.50,4.305276,115.02999,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,00774MXE5,Strawberries,Berlin,193143.15,4.305276,115.02999,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,75513ECU3,Strawberries,Berlin,1566531.21,5.161488,78.45282,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,75513ECU3,Strawberries,Berlin,413250.93,5.161488,78.45282,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,64110LXS5,Strawberries,Berlin,1664498.87,4.565088,63.8046,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,64110LXS5,Strawberries,Berlin,439094.80,4.565088,63.8046,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,46647PZF2,Strawberries,Berlin,1136311.27,0.90558,62.67753,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,46647PZF2,Strawberries,Berlin,299758.91,0.90558,62.67753,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,34964CXF3,Strawberries,Berlin,1579011.67,8.11296,110.28726,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,34964CXF3,Strawberries,Berlin,416543.28,8.11296,110.28726,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,524901XV7,Strawberries,Berlin,1492128.73,2.444664,64.11114,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,524901XV7,Strawberries,Berlin,393623.56,2.444664,64.11114,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,26138EXU3,Strawberries,Berlin,1025420.15,3.017904,58.5855,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,26138EXU3,Strawberries,Berlin,270505.84,3.017904,58.5855,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,345397C27,Strawberries,Berlin,2009489.29,3.670992,158.47758,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,345397C27,Strawberries,Berlin,530103.27,3.670992,158.47758,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,361448XZ6,Strawberries,Berlin,734822.87,3.496188,103.0194,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,361448XZ6,Strawberries,Berlin,193846.27,3.496188,103.0194,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,55608JZF4,Strawberries,Berlin,913526.90,1.751064,81.55989,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,55608JZF4,Strawberries,Berlin,240988.40,1.751064,81.55989,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,526057CV4,Strawberries,Berlin,1607339.57,3.467652,59.02947,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,526057CV4,Strawberries,Berlin,424016.18,3.467652,59.02947,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,573874XP9,Strawberries,Berlin,1042740.03,5.227824,100.44144,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,573874XP9,Strawberries,Berlin,275074.82,5.227824,100.44144,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,14042TCT2,Strawberries,Berlin,2199927.94,1.234392,70.77726,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,14042TCT2,Strawberries,Berlin,580340.99,1.234392,70.77726,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,63743HFC1,Strawberries,Berlin,1769786.17,1.264356,38.70918,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,63743HFC1,Strawberries,Berlin,466869.59,1.264356,38.70918,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,110122CN6,Strawberries,Berlin,2266016.81,2.726976,33.39819,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,110122CN6,Strawberries,Berlin,597775.23,2.726976,33.39819,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,29736RXS9,Strawberries,Berlin,2177201.38,4.661952,45.32094,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,29736RXS9,Strawberries,Berlin,574345.72,4.661952,45.32094,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,98138HXG6,Strawberries,Berlin,1556071.18,3.570024,52.59132,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,98138HXG6,Strawberries,Berlin,410491.58,3.570024,52.59132,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,06279JXZ5,Strawberries,Berlin,1554098.40,3.086292,119.86803,GG-FGUS,FNUSTXGS,Passive,1
2024-01-04,06279JXZ5,Strawberries,Berlin,409971.16,3.086292,119.86803,GG-FGUS,FNUSTXGS,Active,0.2638
2024-01-04,225401XT5,Strawberries,Berlin,2807177.45,2.415588,104.87367,GG-FGUS,FNUSTXGS,Passive,1
